asset1,asset2,return
CDNS,NOW,0.06127127736876224
CDNS,TYL,0.113535774552285
CDNS,XLNX,0.10100774438777997
CDAY,CTXS,-0.5136569492829776
CDAY,CTSH,0.2551320705873426
CDAY,DXC,-0.32718991302526906
CDAY,ENPH,-0.48816720544522735
CDAY,FFIV,0.0955371972916738
CDAY,FLT,-0.11799205826420017
CDAY,FTNT,-0.03020864754127455
CDAY,IT,0.02760392064540036
CDAY,GPN,-0.20892898564254486
CDAY,HPE,-0.1667002192446834
CDAY,IBM,-0.14441085201740178
CDAY,JNPR,-0.13203445834913247
CDAY,KEYS,0.059278917168920746
CDAY,KLAC,0.6966231493866412
CDAY,MA,-0.22358488530433052
CDAY,MU,-0.09833519753126835
CDAY,MPWR,0.25950186334273895
CDAY,MSI,-0.009064010592642299
CDAY,NLOK,-0.032514681913007805
CDAY,NVDA,0.018173538218320174
CDAY,PAYX,0.1486285369091455
CDAY,PTC,-0.12405279366482544
CDAY,QCOM,0.30429550982990067
CDAY,STX,-0.3076845592683289
CDAY,SNPS,0.12232676790139027
CDAY,TER,0.308896293241556
CDAY,VRSN,-0.14432583250907047
CDAY,V,-0.24063989663817556
CDAY,WU,-0.18025611005981787
CDAY,XLNX,-0.03711741155076961
CSCO,CTXS,-0.052335607945701926
CSCO,FISV,0.6474445071539032
CSCO,HPQ,-0.01867586114147969
CSCO,IBM,0.054936404548859424
CSCO,JNPR,0.32899347286035246
CSCO,KLAC,0.8423259513134462
CSCO,MPWR,0.21330833340912853
CSCO,MSI,0.039658150076965104
CSCO,NVDA,0.012029929489276255
CSCO,PAYX,-0.08833577776950464
CSCO,PTC,-0.005611146808821649
CSCO,SNPS,0.4113202408027783
CTSH,GLW,-0.005228695690912137
CTSH,DXC,-0.05170056925892277
CTSH,FFIV,-0.18911223223983864
CTSH,FIS,0.03134637917815329
CTSH,FISV,0.05451962730550891
CTSH,FLT,0.13198001191384756
CTSH,IT,-0.23952978360328736
CTSH,GPN,-0.012607515906056797
CTSH,HPQ,-0.009801572724874131
CTSH,INTU,0.04580141344157746
CTSH,IPGP,-0.034729915422821944
CTSH,JKHY,-0.07923615407647885
CTSH,JNPR,0.07004331094062072
CTSH,KEYS,-0.14953345981639665
CTSH,KLAC,0.06800157397578441
CTSH,LRCX,0.46107418531882577
CTSH,MA,0.3139037659694938
CTSH,MCHP,-0.15350720943303225
CTSH,MPWR,-0.12909985105735658
CTSH,MSI,-0.019375776527084818
CTSH,NTAP,0.2459452838751716
CTSH,NVDA,0.10106265404069403
CTSH,NXPI,0.0036728818928879626
CTSH,ORCL,0.02067575982009075
CTSH,PAYX,0.011923556116508844
CTSH,PAYC,0.11019781572592503
CTSH,PYPL,-0.4355259402545739
CTSH,QRVO,-0.01628361122090908
CTSH,CRM,-0.00924977844559704
CTSH,NOW,0.3627726468786556
CTSH,SWKS,-0.06452634358751762
CTSH,SNPS,0.0056663977265084394
CTSH,TEL,-0.026268036491388192
CTSH,TER,0.05352067575848836
CTSH,TXN,0.10815817949044634
CTSH,TRMB,-0.03588167337512714
CTSH,TYL,0.10279556144444199
CTSH,VRSN,-0.008224908210991562
CTSH,V,0.1661158408102271
CTSH,WDC,-0.4558235389617035
CTSH,WU,0.25295640622641585
CTSH,ZBRA,-0.36866078654036866
ENPH,INTU,-0.5283262469614574
ENPH,JNPR,-0.6239919855573781
ENPH,KLAC,-0.498415917168366
ENPH,MCHP,-0.6814687501782953
ENPH,MSFT,-0.5749610781276776
ENPH,MPWR,-0.28688528529398727
ENPH,MSI,-0.5371658664994435
ENPH,NXPI,-0.466330793443258
ENPH,ORCL,-0.528651641335151
ENPH,PAYC,-0.19944539449713178
ENPH,PTC,-0.5130471129070823
ENPH,QCOM,0.20205931905072969
ENPH,CRM,-0.4032974232496526
ENPH,NOW,-0.4614028656845918
ENPH,TEL,-0.5334392359086229
ENPH,TER,-0.4563172401803609
ENPH,TXN,-0.43884717321216277
ENPH,TRMB,-0.44907038808352984
ENPH,TYL,-0.3467081213134696
ENPH,VRSN,-0.4901518102082859
ENPH,XLNX,-0.17109966984262923
FFIV,FIS,-0.4479053790867966
FFIV,FISV,-0.08927211537672643
FFIV,FLT,-0.09513720439728175
FFIV,IT,-0.031228434611666016
FFIV,GPN,-0.21449225492880214
FFIV,HPQ,-0.3096044311828374
FFIV,JNPR,0.044887094060519446
FFIV,KEYS,0.24993501435583107
FFIV,KLAC,2.146635792983151
FFIV,MCHP,-0.1110027505048734
FFIV,MPWR,0.3451806262059626
FFIV,MSI,-0.1749455100601865
FFIV,NVDA,-0.16808251494391704
FFIV,PAYX,-0.11277786776503955
FFIV,PAYC,-0.27612231196118564
FFIV,PTC,0.15584129733421637
FFIV,SNPS,0.23063216342899176
FFIV,V,-0.17059151675642614
FFIV,WU,-0.27110507730041516
FTNT,IT,1.3090438377569134
FTNT,GPN,0.08025470065664238
FTNT,HPQ,-0.17799717035386944
FTNT,IBM,0.05193134177591739
FTNT,INTU,-0.07757925453011863
FTNT,IPGP,-0.2589357215315009
FTNT,JNPR,1.1611001356306137
FTNT,KEYS,-0.06045366137932622
FTNT,KLAC,0.2020657254556827
FTNT,MA,0.3963755767371488
FTNT,MCHP,-0.12430434801260781
FTNT,MSFT,0.10212113030128996
FTNT,MPWR,-0.17556736436668027
FTNT,MSI,0.11256277059584303
FTNT,NVDA,-0.6090747986598014
FTNT,ORCL,0.5121552616547924
FTNT,PAYX,-0.09832695140790282
FTNT,PAYC,-0.4622221236461337
FTNT,PYPL,-0.13897652480242337
FTNT,PTC,-0.1954005281731917
FTNT,QRVO,0.4141105006451986
FTNT,QCOM,-0.31068983158999675
FTNT,CRM,-0.4377116362182684
FTNT,SWKS,0.6099717895770573
FTNT,SNPS,-0.49614950147336584
FTNT,TEL,-0.10138167581096816
FTNT,TXN,0.6021879688564123
FTNT,TRMB,0.157598487009894
FTNT,TYL,-0.164587779369583
FTNT,VRSN,0.09095035993489961
FTNT,V,0.012103299623669881
FTNT,WDC,0.05545664124284536
FTNT,WU,0.07105010126947163
INTC,INTU,0.12313927884677818
INTC,JNPR,0.09904821846665553
INTC,KEYS,-0.16226171807003456
INTC,KLAC,0.1899914004196733
INTC,MA,0.14735271973140537
INTC,MCHP,-0.3406601796170931
INTC,MU,0.22557040888487595
INTC,MSFT,0.03886771741886856
INTC,MPWR,-0.29868634788492826
INTC,MSI,-0.16458223988997167
INTC,NLOK,0.041002855379700484
INTC,NVDA,-0.0074463589866524856
INTC,PAYC,-0.39897394056171537
INTC,PTC,0.06642221012480498
INTC,QCOM,-0.44609552706223343
INTC,STX,0.009772794113614073
INTC,SNPS,-0.155541534940851
INTC,TEL,-0.2264138559827261
INTC,TER,-0.2003586381248852
INTC,TXN,0.06738508810399711
INTC,VRSN,0.13481161500532748
INTU,JNPR,0.025705212127113918
INTU,MA,-0.059205494499075285
INTU,MPWR,0.12376542138841731
INTU,MSI,0.6036585562778486
INTU,PAYX,0.12546237114028744
INTU,PAYC,-0.11319736681046139
INTU,SNPS,0.1301177865812267
INTU,V,0.09493679176345991
INTU,XLNX,0.048808477153082785
IPGP,JNPR,0.1335993006180371
IPGP,KLAC,0.5174654783529846
IPGP,MPWR,0.2601180726629449
IPGP,MSI,-0.09954123433808636
IPGP,QCOM,0.7583315378182949
IPGP,SNPS,0.36828400112326637
JKHY,PAYX,-0.15469290151737194
JKHY,SNPS,-0.060906625070467416
JNPR,PAYX,-0.058680961343687374
KEYS,PAYX,-0.1373377519454772
KEYS,NOW,0.03659279005036631
KEYS,SNPS,0.4210916249044705
KEYS,TRMB,-0.08774619422659671
KEYS,TYL,0.34378022316771445
KEYS,XLNX,0.08410223918878401
MU,TXN,-0.09653776140308677
MSFT,PAYX,0.03524382808724098
MSFT,SNPS,0.01686541209772389
MPWR,XLNX,0.011290561202224344
MSI,XLNX,-0.28615843585391265
NTAP,SNPS,0.06011320646617445
NXPI,SNPS,0.11617055138293013
ORCL,PAYX,0.24384542398931852
ORCL,SNPS,0.8079278206114284
PAYC,QCOM,-0.22557690049163212
PAYC,STX,-0.5272008409975198
PAYC,SNPS,0.1860298018207465
PAYC,TER,-0.3328851210359068
PAYC,TYL,0.2406325894796592
PAYC,XLNX,-0.17310447830122924
PYPL,QCOM,-0.27299875771678955
PYPL,STX,-0.4129201846036139
PYPL,SNPS,0.012520238807388524
PYPL,TEL,-0.08272899780389416
PYPL,TER,-0.08149394606562026
PYPL,VRSN,-0.2970508391353043
PYPL,XLNX,-0.31986343869992534
QRVO,QCOM,-0.033192713983288415
QRVO,STX,0.10141912110673555
QRVO,SNPS,-0.021252820831264688
QRVO,TEL,0.5360142383198085
QRVO,TER,-0.009006870955006744
QCOM,SNPS,0.09347983134977898
CRM,STX,-0.17709611714595477
CRM,SNPS,0.06871525969698122
CRM,V,0.23936504439284995
CRM,WU,0.03696551899703074
CRM,XLNX,-0.15203080744380307
STX,WDC,-0.0364719757973266
NOW,SNPS,0.3057299788619246
SWKS,SNPS,-0.15940174202409135
SWKS,TEL,0.20091383234854365
SWKS,TER,-0.35603507148924046
SWKS,VRSN,0.09141216577042563
SNPS,XLNX,0.1447355199422498
TER,WU,0.07742293042412174
TRMB,XLNX,-0.2982544008623657
XLNX,ZBRA,-0.00863484231927374
GOOGL,CHTR,0.62367429690641
GOOGL,CMCSA,0.5680170270184265
GOOGL,DISH,-0.0315025582030628
GOOGL,EA,0.3772520726071624
GOOGL,FOXA,0.3718245011936032
GOOGL,FOX,0.31563692751448835
GOOGL,LYV,0.8769221284699352
GOOGL,LUMN,0.8500108892395825
GOOGL,MTCH,1.2246602037825145
GOOGL,NFLX,-0.1961849995638407
GOOGL,NWSA,0.22952673390486017
GOOGL,NWS,0.3023554351886883
GOOGL,OMC,0.5975013540890414
GOOGL,TMUS,0.013290219794395671
GOOGL,TTWO,0.6076187647088193
GOOGL,DIS,0.6834458858400511
GOOGL,TWTR,0.14103547109763864
GOOG,CHTR,0.45420807886231107
GOOG,CMCSA,0.711719286857752
GOOG,DISH,-0.01476222705268796
GOOG,EA,0.3252145758127104
GOOG,FOXA,0.3211018687588407
GOOG,FOX,0.4049824285520418
GOOG,LYV,0.7904832154458983
GOOG,LUMN,0.8918947230123269
GOOG,MTCH,1.4463277287562435
GOOG,NFLX,-0.2199991663099348
GOOG,NWSA,0.27134820882999805
GOOG,NWS,0.38003053209261967
GOOG,OMC,0.5763057159895264
GOOG,TMUS,0.05371979801194088
GOOG,TTWO,0.5305220536457206
GOOG,DIS,0.700335299247283
GOOG,TWTR,0.1131073259095871
T,FOXA,0.26602000398786096
T,LYV,0.07843046389460563
T,OMC,0.2786875720832916
T,TMUS,-0.1428309838850271
CHTR,DISCA,-0.4998133699207865
CHTR,DISCK,-0.4174521206459896
CHTR,FOXA,0.046874627835508144
CHTR,FOX,-0.09604325075466753
CHTR,LYV,0.08453094107159646
CHTR,OMC,0.046393810457713555
CHTR,TMUS,0.21572471725795417
CMCSA,DISCA,-0.3421535819729368
CMCSA,DISCK,-0.27073401597134333
CMCSA,FOXA,0.06300848788699019
CMCSA,FOX,-0.01935462352702918
CMCSA,LYV,0.3784498501281181
CMCSA,OMC,-0.07996110095942538
CMCSA,TMUS,0.11741156937615364
DISCA,DISCK,0.0929631246021
DISCK,VIAC,-0.11494807613206576
DISH,FOXA,-0.14396580067920847
DISH,FOX,-0.15702140941529302
DISH,LYV,0.23894973787165785
DISH,OMC,-0.0984975163858701
DISH,TMUS,-0.27946554426058196
FB,FOXA,0.012737689608511427
FB,FOX,-0.08612596632968358
FB,IPG,0.543435338349828
FB,LYV,0.5417721105687018
FB,OMC,0.03953399179549233
FB,TMUS,0.25593405983353323
FB,TWTR,0.10443331344916937
FB,VZ,-0.10254171942608402
FB,VIAC,-0.470529364534918
IPG,LYV,0.13148148558421294
IPG,OMC,-0.01618918915588583
IPG,TWTR,0.21357621565940776
MTCH,OMC,0.12780101082212117
MTCH,TMUS,0.04989381581106005
MTCH,TWTR,-0.1530882625662192
NFLX,OMC,0.012228970968469803
NFLX,TMUS,-0.3261432465290962
NFLX,TWTR,-0.4290598768780977
NFLX,VIAC,-0.37132282319670057
NWSA,OMC,-0.04197047734246502
NWSA,TMUS,-0.12313722039490735
NWS,OMC,-0.09242508846229058
NWS,TMUS,-0.12380227582965221
NWS,TWTR,-0.11734707742089609
OMC,VIAC,-0.46490283514221986
TMUS,DIS,-0.08131650588393663
TMUS,TWTR,0.17188719961391952
TMUS,VZ,-0.06031088462544227
ADM,MO,-0.047380210175161336
ADM,BF.B,-0.06646347462981488
ADM,CHD,0.06234657083634127
ADM,CL,-0.23261085667506834
ADM,CAG,0.07593210620291066
ADM,KMB,-0.27374334576430615
ADM,LW,-0.2431518474768885
ADM,MKC,-0.09406244975581038
ADM,MDLZ,-0.04510237853602623
ADM,PM,-0.19615267932285468
ADM,PG,-0.13892847942851078
ADM,TSN,0.08894037282556935
ADM,WMT,0.007984824786300306
CPB,CAG,0.16706144041547027
CPB,KHC,-0.001428926334088028
CHD,KO,-0.04997822703723155
CHD,GIS,-0.06551733974960283
CHD,PEP,0.053911119380518936
CHD,HSY,0.07358634763279086
KO,MDLZ,0.1729859479244551
KO,PM,0.20790124258930562
KO,PG,0.046249594972404155
EL,MDLZ,0.1344623402625849
EL,MNST,0.10893942059928653
EL,PG,0.3746934807002556
GIS,HRL,0.13637239362946726
GIS,SJM,0.23212925953234342
GIS,KMB,-0.029155590225983324
GIS,KHC,-0.21331441828016176
GIS,KR,0.1463070181054868
GIS,LW,0.014255779238561809
GIS,MKC,-0.3531872032656006
GIS,MDLZ,-0.058255819685312744
GIS,MNST,-0.12364168058083465
GIS,PM,-0.03070208627641172
GIS,PG,-0.017025065417915174
GIS,TSN,0.20146943276500445
HRL,WMT,0.26285904402054994
K,KMB,0.24385557301465072
K,KHC,0.057797769974675464
K,KR,0.012978958726119164
K,MKC,0.04266992405467288
K,MDLZ,0.22938039302849575
K,MNST,0.3203856803271282
K,PM,0.3464854170046095
K,PG,0.200675802157546
K,TSN,0.15493662907851335
PEP,PG,0.15973898552072757
HSY,TSN,0.25330377917041974
HSY,WMT,-0.13029205136387115
AMZN,CMG,-0.044599436160943876
AMZN,DG,0.2457253673426478
AMZN,DLTR,0.11381071159691288
AMZN,DPZ,-0.3846009756491111
AMZN,ETSY,0.3608220032283163
AMZN,F,-0.2627387512789376
AMZN,GPS,-0.07939380685197714
AMZN,GRMN,-0.16873466676788726
AMZN,HLT,0.31291675033939187
AMZN,HD,-0.26881941330456494
AMZN,LVS,-0.49214177646442736
AMZN,LEG,-0.26805393467615213
AMZN,LEN,-0.28123227578740684
AMZN,LKQ,-0.3939799527054086
AMZN,LOW,0.06408654328301185
AMZN,MAR,-0.07756382246527399
AMZN,MCD,0.0037804150477853547
AMZN,ORLY,0.2932137137129906
AMZN,PENN,-0.6039701588147447
AMZN,SBUX,-0.5109087722861599
AMZN,TPR,-0.6316796976122651
AMZN,TSLA,0.2134779899274907
AMZN,TJX,-0.3731016025099796
AMZN,TSCO,0.5184589322045928
AMZN,ULTA,0.11651022281420911
AMZN,YUM,-0.5015674767956521
APTV,EXPE,0.27974941781803164
APTV,F,0.04474554758796934
APTV,HLT,-0.0735449941528769
APTV,LVS,0.15430360446375896
APTV,LEG,0.30053155256814207
APTV,LKQ,0.5535381554275367
APTV,LOW,0.17394935532741132
APTV,MAR,0.01200798085033195
APTV,MCD,0.1064844988002014
APTV,ORLY,-0.21054415317923383
APTV,TSLA,0.197578117801576
APTV,TSCO,-0.015751453515345057
AZO,F,-0.30715952772143895
AZO,HLT,0.3574377613582267
AZO,LKQ,-0.05666785315494839
AZO,LOW,0.15712722916429864
AZO,TSLA,0.07159745268080646
AZO,TSCO,0.2045836997827039
BBWI,F,0.0005444824829619029
BBWI,HLT,-0.17106888953641872
BBWI,LVS,-0.5020856036415491
BBWI,LKQ,-0.08133970944946996
BBWI,LOW,-0.14861102349683467
BBWI,MAR,0.03730098385539531
BBWI,MCD,-0.46421737333655444
BBWI,TSLA,-0.17362262697409403
BBWI,TSCO,-0.11738596037730371
BBY,F,-0.31890041319182344
BBY,HLT,0.6643600521956131
BBY,LEG,0.22079604921118604
BBY,LKQ,0.19652076395323237
BBY,LOW,0.47122920542329494
BBY,TSLA,-0.3900769642934897
BBY,TSCO,0.13996486131646815
CZR,EXPE,-0.06724086771658447
CZR,F,-0.47862450579029
CZR,HLT,-0.47893087181545285
CZR,HD,-0.33418111357816727
CZR,LVS,-0.5925498526506439
CZR,LEG,-0.33526490528486813
CZR,LKQ,-0.3455024758333518
CZR,LOW,-0.08586657314370953
CZR,MAR,-0.39914465212737604
CZR,MCD,-0.5002698993841245
CZR,PENN,-0.32273245573813475
CZR,TSLA,-0.7386472373138725
CZR,TSCO,-0.2763626291235353
KMX,DG,-0.3027648056964073
KMX,EXPE,-0.09557632653718902
KMX,F,-0.11958509581768216
KMX,HLT,-0.04161343131568079
KMX,HD,-0.01776657485040778
KMX,LVS,-0.13309305809334546
KMX,LKQ,0.14883079334797075
KMX,LOW,0.26804074898732216
KMX,MCD,-0.1643107597538011
KMX,TSLA,-0.27464951726902276
KMX,TSCO,0.03792758925863396
CCL,HLT,-0.012383510824860713
CCL,LVS,0.025063542402327003
CCL,LEG,-0.1053675020912879
CCL,TSLA,-0.4075783207452207
CCL,TSCO,-0.049906485955854875
DHI,HLT,0.029854003621184382
DHI,LKQ,0.4618446394702303
DHI,MCD,0.21490839922664512
DLTR,F,-0.18274334163907785
DLTR,HLT,0.3394496554893075
DLTR,LKQ,-0.0924028416863759
DLTR,LOW,-0.11988135900036563
DLTR,TSLA,0.38837349041856445
DLTR,TSCO,0.28517668383348704
DPZ,EXPE,-0.3699321609329326
DPZ,F,-0.5627336821966064
DPZ,HLT,-0.18119412506356558
DPZ,LKQ,-0.2803569269667972
DPZ,LOW,-0.12313689279409941
DPZ,MCD,-0.11208577520863182
DPZ,TSLA,-0.3827554781084566
DPZ,TSCO,0.1697873348215985
EBAY,EXPE,-0.11415659060099687
EBAY,F,-0.03757675814640068
EBAY,HLT,0.2079417077159413
EBAY,HD,0.18915998686902807
EBAY,LKQ,0.15084821257911432
EBAY,LOW,0.18490341114225362
EBAY,MAR,0.07760169464801395
EBAY,MCD,0.1659793603454472
EBAY,MGM,0.21602760853681946
EBAY,TSLA,-0.24329320353753006
EBAY,TSCO,1.0521641901708925
ETSY,EXPE,-0.25847183989395767
ETSY,F,0.20658847249300888
ETSY,GPC,-0.16000253479660764
ETSY,HLT,-0.09324840647697565
ETSY,LVS,-0.398007085032901
ETSY,LKQ,0.010072482273709028
ETSY,LOW,-0.2099366582133586
ETSY,MAR,-0.30675162929044336
ETSY,MCD,-0.13557358096150987
ETSY,ORLY,0.019126954400524265
ETSY,TSLA,1.095345547315008
ETSY,TSCO,0.348795795858574
ETSY,ULTA,0.23483660475839396
EXPE,F,0.4670058718948177
EXPE,GPS,0.3589350620950991
EXPE,GRMN,-0.0027638229847003824
EXPE,HLT,0.07042371621543309
EXPE,LVS,0.04382810330383538
EXPE,LEG,-0.04820070594636898
EXPE,LEN,-0.08047093077281664
EXPE,LKQ,-0.08143050686839415
EXPE,MAR,0.2694842397221067
EXPE,MCD,-0.09642767429407947
EXPE,MHK,0.360712563301936
EXPE,NCLH,0.3231109854719992
EXPE,ORLY,-0.018223178078684142
EXPE,PENN,-0.5125161346644624
EXPE,PVH,0.14965017818718362
EXPE,ROST,-0.0412535674187947
EXPE,SBUX,-0.10789129394584597
EXPE,TPR,0.5271811379054047
EXPE,TSLA,0.5251466665412148
EXPE,TJX,-0.16055487099239268
EXPE,VFC,-0.08816023275309053
EXPE,WYNN,0.2199848801533917
EXPE,YUM,-0.1835806352999041
F,GPS,-0.32335844256679674
F,GPC,-0.3421517906539407
F,MAR,-0.09275037623942364
F,ORLY,-0.33210199262093637
F,PENN,-0.550520494273325
F,SBUX,-0.36601786601590924
F,ULTA,-0.05954151170995814
GPS,HLT,-0.09498213520100776
GPS,LKQ,-0.282136432091904
GPS,TSLA,-0.6712422585760366
GPS,TSCO,-0.2765066580217787
GRMN,GM,-0.09608684540222458
GRMN,HLT,0.0028220012334751665
GRMN,HD,0.041809197037834964
GRMN,LVS,0.2509008313682051
GRMN,LKQ,-0.1374323865340445
GRMN,LOW,0.007047259420641058
GRMN,MCD,-0.05760343299746455
GRMN,MGM,-0.10488163624716224
GRMN,NVR,0.2263942514463079
GRMN,POOL,-0.024452588112520462
GRMN,TSLA,0.05658852210478261
GRMN,TJX,0.5414672076100693
GRMN,TSCO,-0.09184710718300776
GM,LVS,0.21518732663165632
GM,LEG,-0.1295036197928572
GM,LKQ,0.2769019777555151
GM,MAR,0.23835719585005108
GM,MCD,-0.0796158290616177
GM,TSLA,-0.013809375699721422
GM,TSCO,-0.2862707745555174
GPC,HLT,0.24036338998324397
GPC,HD,0.35140991363183394
GPC,LVS,0.13329739926762588
GPC,LEG,0.1691512682472165
GPC,LEN,0.22937542111335033
GPC,LKQ,0.04830706387846323
GPC,LOW,0.2473493393033874
GPC,MAR,0.18057882848511697
GPC,NKE,0.05143011643350721
GPC,NVR,0.30942727309478085
GPC,ORLY,0.265493737027757
GPC,POOL,-0.10637054943602853
GPC,PHM,0.06398626165031455
GPC,SBUX,0.07071018287863087
GPC,TPR,-0.025002183070228785
GPC,TSLA,-0.2189180680579302
GPC,TJX,0.21980733284611517
GPC,TSCO,0.008254934586652525
GPC,ULTA,0.15371982789062924
GPC,YUM,-0.038359412652139144
HBI,HLT,0.45056613236336385
HBI,HD,0.25555317216162965
HBI,LVS,0.266996390362776
HBI,LEG,-0.015228368331153616
HBI,LKQ,-0.10655295138896866
HBI,LOW,0.44233362432316703
HBI,MAR,-0.10504438397560545
HBI,MCD,0.2973079917751081
HBI,TSLA,0.10944146871561389
HBI,TSCO,0.52572335833613
HD,LVS,0.10903476165358748
HD,LEG,0.003314990294781892
HD,LKQ,0.21079325557599193
HD,MAR,0.042105581775139435
HD,MCD,0.2262154031070367
HD,NWL,-0.14345148026549592
HD,ORLY,0.3549035202489502
HD,TSCO,0.07323513000380306
HD,ULTA,0.25487020795055343
LEN,LKQ,0.09709663513096922
LEN,MCD,0.13233509116741043
LEN,TSCO,0.34620455585799415
LOW,ORLY,0.10994928748313162
LOW,ULTA,0.2493555721114279
MHK,TSLA,-0.5674142503129042
MHK,TSCO,-0.2719409035326884
NKE,ORLY,0.13206045377663017
NKE,TSLA,-0.14816896125450033
NKE,TSCO,-0.014650618651079712
NKE,ULTA,-0.1582995792448458
NVR,ORLY,0.2951701476194017
PENN,TSLA,-0.4093025352775977
PENN,TSCO,-0.6073231792735341
POOL,TSLA,-0.0637002895529948
POOL,TSCO,0.11058716069350194
POOL,ULTA,0.004530896924630215
PVH,TSLA,0.33234438921127296
PVH,TSCO,-0.052385834435235014
RCL,SBUX,-0.09415459275912348
RCL,TPR,-0.33178184664294197
RCL,TSLA,-0.5846827767316747
RCL,TJX,-0.41201909231954276
RCL,TSCO,0.14836285747092173
RCL,ULTA,-0.2403836326028133
RCL,WYNN,-0.10720761302836093
SBUX,TSLA,-0.3750028310198419
SBUX,TSCO,-0.09595258113304458
TGT,TSLA,-0.09787568145344776
TGT,TSCO,-0.11720643963002425
AEP,EVRG,0.135144533967319
AEP,ES,0.1611049311014873
AEP,FE,0.050803330500784796
AEP,NEE,-0.4668804621267753
AEP,NRG,-0.06616416592979192
AEP,PNW,0.18163153292895892
AEP,PPL,0.12578739611909695
AEP,PEG,0.22955688149427092
AWK,EVRG,-0.09847751036038564
AWK,ES,0.04441010921714565
AWK,NEE,0.22662945292231657
ATO,EVRG,0.05003332089964635
ATO,ES,-0.11164870816417606
ATO,FE,0.026195122627010424
ATO,NEE,-0.29098636355590235
ATO,NRG,-0.29518189597214456
ATO,PNW,0.18611633434336938
ATO,PPL,-0.14019358587052963
ATO,PEG,-0.009610415443344972
CNP,EVRG,0.17083456634686897
CNP,ES,-0.09107379813078398
CNP,EXC,0.24194515066193256
CNP,FE,-0.1627268875521957
CNP,NEE,-0.4250672071368415
CNP,NRG,-0.2881345706737541
CNP,PNW,0.04764925409642339
CNP,PPL,0.2228019919940215
CMS,PPL,0.0036012363042036304
ED,EVRG,-0.01692356518187764
ED,ES,-0.09556434294073639
ED,EXC,0.2556147034482597
ED,FE,0.1234017941715839
ED,NEE,-0.23370667923022193
ED,NRG,-0.2962170926284451
ED,PNW,0.008822579764948022
ED,PPL,-0.08091149178687221
ED,PEG,0.0918105506238567
EIX,EXC,0.26969574815011726
FE,SO,0.3277221671867833
FE,WEC,-0.03955468699813762
NI,NRG,-0.23415015553465027
NI,PNW,0.1197510116125444
NI,PPL,-0.11378426217573462
AFL,AMP,0.2625439604642168
AFL,L,0.037737989491337214
AFL,PRU,0.19218335937861689
AFL,HIG,0.09466254348821997
AFL,WFC,0.3166862028996571
AFL,WLTW,0.02263565597393841
AIG,PFG,0.07312771081229119
AIG,WLTW,-0.2086182227913037
AMP,WLTW,-0.0896747099684496
AON,AJG,0.06161435532297371
AJG,AIZ,-0.014456228447655449
AJG,BAC,-0.04282970349856332
AJG,BRK.B,-0.08802235596311177
AJG,BK,0.05046388201127818
AJG,BRO,0.016942692340816138
AJG,CBOE,0.09404856021140848
AJG,SCHW,-0.043476370536974285
AJG,CB,-0.16259006443005258
AJG,CINF,-0.0930704567790551
AJG,CFG,-0.10091599889267454
AJG,CME,-0.08644664418265544
AJG,CMA,-0.039013384020088124
AJG,RE,-0.13702336420848732
AJG,FITB,-0.10207499919254741
AJG,GL,-0.018098930561413873
AJG,HBAN,0.10293925576174429
AJG,ICE,-0.1139340624194694
AJG,KEY,-0.00736128839479672
AJG,L,0.034757845341247595
AJG,MMC,-0.0033602947040772416
AJG,MET,-0.10042285900041606
AJG,NDAQ,0.09960774177832704
AJG,PBCT,-0.014709109106300747
AJG,PNC,-0.0644085300649036
AJG,PRU,0.1927952436608859
AJG,RF,-0.22085840917666064
AJG,SPGI,-0.1575808431185018
AJG,STT,0.2158159718999191
AJG,SIVB,-0.1839199780983271
AJG,HIG,0.0917433061801098
AJG,TRV,-0.0031363254753153887
AJG,TFC,-0.06529118118158526
AJG,WFC,-0.14119399094411025
AJG,WLTW,0.021777730815100076
AJG,ZION,0.057531820211456655
AIZ,CINF,0.343881582146858
AIZ,PBCT,-0.14105026345513005
BAC,BRK.B,-0.11493826921880856
BAC,BLK,-0.06364458798358144
BAC,BRO,-0.18640104088596418
BAC,CB,-0.061912038622849795
BAC,CINF,-0.2886441016811124
BAC,CMA,-0.05921493852665852
BAC,RE,0.19502074854644452
BAC,GL,-0.10659786365686218
BAC,GS,0.053765494314371026
BAC,L,-0.07989240533304982
BAC,MTB,0.043358424743252105
BAC,MMC,-0.20213358483089397
BAC,MET,-0.008681135622164729
BAC,PFG,0.12798204881590952
BAC,RJF,0.11687908149359108
BAC,RF,0.0786913606161758
BAC,HIG,0.40486797567552535
BAC,TRV,0.11746654705287801
BAC,WLTW,0.10165462906151544
BAC,ZION,0.14112709669837
BRK.B,SCHW,-0.13052463844051615
BRK.B,HBAN,-0.01825452438899316
BRK.B,KEY,-0.3165006218935411
BRK.B,LNC,-0.2103770368932755
BRK.B,MTB,0.042439152514147864
BRK.B,NTRS,0.21402841350369622
BRK.B,PBCT,0.1496761021631051
BRK.B,PNC,-0.29320538210100117
BRK.B,PFG,-0.1637776745313352
BRK.B,PGR,0.06488331770320598
BRK.B,TFC,-0.29376551673168955
BRK.B,WFC,-0.016989990131516242
BRK.B,WLTW,0.19854758426316244
BLK,BRO,-0.0057288643627561395
BLK,SCHW,0.12408931918190821
BLK,CINF,-0.36875517775615224
BLK,CME,-0.05760548246398248
BLK,CMA,0.06757010422298713
BLK,FITB,-0.2256770867573697
