asset1,asset2,pval
HII,NLSN,0.04785534506942868
HII,NSC,0.22163834425298745
HII,NOC,0.3052812868791945
HII,ODFL,0.13295523647274438
HII,OTIS,0.3805528503016753
HII,PCAR,0.6235784944631132
HII,PH,0.16699349353265697
HII,PNR,0.2291554485174217
HII,PWR,0.4751663418515104
HII,RTX,0.8046840922071723
HII,RSG,0.6383028726861922
HII,RHI,0.09915031992209988
HII,ROK,0.24735193207070166
HII,ROL,0.49992611312138785
HII,ROP,0.35988396631835273
HII,SNA,0.7034842070752585
HII,LUV,0.6223901188111115
HII,SWK,0.1774759277131091
HII,TDY,0.4708326579876443
HII,TXT,0.07414362610929592
HII,TT,0.37890425960019225
HII,TDG,0.6611562027222652
HII,UNP,0.4969124163878715
HII,UAL,0.5961395629976157
HII,UPS,0.3698427231304712
HII,URI,0.36050082569657593
HII,VRSK,0.4717411581345302
HII,GWW,0.5742801991738379
HII,WAB,0.5091423632560835
HII,WM,0.6190033184160656
HII,XYL,0.46990024728219204
IEX,INFO,0.45261717111467764
IEX,ITW,0.690901975227458
IEX,IR,0.512288091352853
IEX,JBHT,0.77267204158686
IEX,J,0.7875179586712489
IEX,JCI,0.5265427269878779
IEX,KSU,0.8347134633942854
IEX,LHX,0.21972593054287637
IEX,LDOS,0.4189494239084669
IEX,LMT,0.0993910011048485
IEX,MAS,0.44144139902527896
IEX,NLSN,0.6267272394712663
IEX,NSC,0.6161548175365897
IEX,NOC,0.2208050945027285
IEX,ODFL,0.6296479636307469
IEX,OTIS,0.2742773523951235
IEX,PCAR,0.8198646523098783
IEX,PH,0.2506557121889833
IEX,PNR,0.7031855225694599
IEX,PWR,0.5725093352507937
IEX,RTX,0.023921972109597806
IEX,RSG,0.7330553651485272
IEX,RHI,0.6996795423647842
IEX,ROK,0.19369361811130453
IEX,ROL,0.7725095579887189
IEX,ROP,0.6116388855616209
IEX,SNA,0.6862200284595691
IEX,LUV,0.7102508662992663
IEX,SWK,0.8250060293309263
IEX,TDY,0.7738681753924648
IEX,TXT,0.6054403453122759
IEX,TT,0.08168993393906498
IEX,TDG,0.739940385081119
IEX,UNP,0.7580099894541228
IEX,UAL,0.7204896549439691
IEX,UPS,0.7298193396268702
IEX,URI,0.6290782632010434
IEX,VRSK,0.5312952578955327
IEX,GWW,0.7181243045063768
IEX,WAB,0.7683535865307867
IEX,WM,0.7590164383243596
IEX,XYL,0.35919701647729174
INFO,ITW,0.34632354019546663
INFO,IR,0.33931447947402127
INFO,JBHT,0.772322644899107
INFO,J,0.052593062207398907
INFO,JCI,0.018146525994378684
INFO,KSU,0.2972435136127116
INFO,LHX,0.6941869596416448
INFO,LDOS,0.7891056014045047
INFO,LMT,0.10971472839600532
INFO,MAS,0.22179795939567903
INFO,NLSN,0.9287405189022344
INFO,NSC,0.2721389438674463
INFO,NOC,0.7305785020820481
INFO,ODFL,0.8461116535578168
INFO,OTIS,0.6767746466452498
INFO,PCAR,0.7421469215848391
INFO,PH,0.40967213979978356
INFO,PNR,0.25342079135371975
INFO,PWR,0.5293448168467425
INFO,RTX,0.48816758914137287
INFO,RSG,0.9080025905402596
INFO,RHI,0.9505992066034648
INFO,ROK,0.011878476936710668
INFO,ROL,0.7645850392039133
INFO,ROP,0.6927172068372592
INFO,SNA,0.836374724115948
INFO,LUV,0.9860026519007656
INFO,SWK,0.842839673370799
INFO,TDY,0.6377216862922989
INFO,TXT,0.032766634640601325
INFO,TT,0.2539919392769621
INFO,TDG,0.4840319508881422
INFO,UNP,0.7446948965383354
INFO,UAL,0.5721041214179985
INFO,UPS,0.7723299089413305
INFO,URI,0.17008979355990933
INFO,VRSK,0.0689241451608657
INFO,GWW,0.7868074943275871
INFO,WAB,0.6711860684343017
INFO,WM,0.015353443068768827
INFO,XYL,0.524800556061159
ITW,IR,0.3336807158142946
ITW,JBHT,0.7739100218436619
ITW,J,0.790572108276109
ITW,JCI,0.12652632429263239
ITW,KSU,0.880028129605122
ITW,LHX,0.22766598915138386
ITW,LDOS,0.2622677510088689
ITW,LMT,0.2246903002670888
ITW,MAS,0.07963906216794392
ITW,NLSN,0.3449281552910709
ITW,NSC,0.2612152780144703
ITW,NOC,0.12915373874073388
ITW,ODFL,0.6477926493458951
ITW,OTIS,0.22280992229166158
ITW,PCAR,0.8965307217602139
ITW,PH,0.02433314996488954
ITW,PNR,0.47619443985607807
ITW,PWR,0.40251658713907335
ITW,RTX,0.17160465345845077
ITW,RSG,0.7106873376861764
ITW,RHI,0.6026772030102887
ITW,ROK,0.047113662499387324
ITW,ROL,0.7079148346468928
ITW,ROP,0.20483060941686176
ITW,SNA,0.8520383616548526
ITW,LUV,0.6377627132090221
ITW,SWK,0.4500865888691305
ITW,TDY,0.5797512426939837
ITW,TXT,0.22931527323105788
ITW,TT,0.2606758833240803
ITW,TDG,0.695388625498908
ITW,UNP,0.7879351428011383
ITW,UAL,0.6479001484061212
ITW,UPS,0.6416231673725487
ITW,URI,0.6016664382537704
ITW,VRSK,0.5124909913414989
ITW,GWW,0.7637612258685964
ITW,WAB,0.8067114123220971
ITW,WM,0.7682920104569737
ITW,XYL,0.5814485698010147
IR,JBHT,0.531583434166931
IR,J,0.7406128796232185
IR,JCI,0.4140644457567163
IR,KSU,0.8997381660773915
IR,LHX,0.27142077401920883
IR,LDOS,0.021162316891537664
IR,LMT,0.21695977058123572
IR,MAS,0.12920540241980544
IR,NLSN,0.21621802587199784
IR,NSC,0.20057025896454445
IR,NOC,0.39520073049067606
IR,ODFL,0.08121546884842257
IR,OTIS,0.6913959801450292
IR,PCAR,0.7622231862942435
IR,PH,0.1636566933735763
IR,PNR,0.6242514576539043
IR,PWR,0.6156363633037866
IR,RTX,0.3491113424930496
IR,RSG,0.7500024176887524
IR,RHI,0.6643282017204892
IR,ROK,0.3108252141252531
IR,ROL,0.6088866968852433
IR,ROP,0.732005791479323
IR,SNA,0.7476478276019071
IR,LUV,0.6979413158804372
IR,SWK,0.6175048449151773
IR,TDY,0.7615847826919022
IR,TXT,0.3576187118359946
IR,TT,0.5164095931623253
IR,TDG,0.6371130153125872
IR,UNP,0.7009905533716925
IR,UAL,0.7096134457032963
IR,UPS,0.4859713741948399
IR,URI,0.5995424522721915
IR,VRSK,0.3338617505776863
IR,GWW,0.7575541366240593
IR,WAB,0.7542048571188387
IR,WM,0.7554640782195675
IR,XYL,0.6562561760668265
JBHT,J,0.5251500911904886
JBHT,JCI,0.48259673187454694
JBHT,KSU,0.6685549600959482
JBHT,LHX,0.45928949191991386
JBHT,LDOS,0.20571296840805664
JBHT,LMT,0.44084697290345365
JBHT,MAS,0.4687978024398421
JBHT,NLSN,0.24596309531218358
JBHT,NSC,0.2048533912613294
JBHT,NOC,0.4504029920212344
JBHT,ODFL,0.25550401230456976
JBHT,OTIS,0.5194561692422265
JBHT,PCAR,0.32019146158721745
JBHT,PH,0.3198659957075448
JBHT,PNR,0.4968436055419103
JBHT,PWR,0.4829870858934859
JBHT,RTX,0.5026047337837586
JBHT,RSG,0.4150782752405956
JBHT,RHI,0.4284975007868714
JBHT,ROK,0.4373153971740895
JBHT,ROL,0.2653984477707211
JBHT,ROP,0.536227158011112
JBHT,SNA,0.3467988745813422
JBHT,LUV,0.3382175173493105
JBHT,SWK,0.47870001481577723
JBHT,TDY,0.5544411494345332
JBHT,TXT,0.5723657135967902
JBHT,TT,0.4768480113469066
JBHT,TDG,0.43473284442509064
JBHT,UNP,0.09583536935538145
JBHT,UAL,0.358419916028599
JBHT,UPS,0.16292675436999593
JBHT,URI,0.45234318346639735
JBHT,VRSK,0.21150147752063508
JBHT,GWW,0.4064337032728901
JBHT,WAB,0.21264972485136174
JBHT,WM,0.3936161365449276
JBHT,XYL,0.47089226007804774
J,JCI,0.04663552951744166
J,KSU,0.042225671374847944
J,LHX,0.09958508536287447
J,LDOS,0.13226856744551296
J,LMT,0.07452558778203155
J,MAS,0.06562737889795904
J,NLSN,0.13488254943169975
J,NSC,0.0647682558970444
J,NOC,0.07029087093938242
J,ODFL,0.08699755155818223
J,OTIS,0.07426964058791515
J,PCAR,0.10891084825162367
J,PH,0.11943314928941706
J,PNR,0.05310252232907474
J,PWR,0.11320730396182116
J,RTX,0.08037484952741458
J,RSG,0.09763241358704366
J,RHI,0.0862913643172491
J,ROK,0.056564227641144646
J,ROL,0.11595042828626129
J,ROP,0.043398153263304304
J,SNA,0.16851156108852727
J,LUV,0.08431558082561008
J,SWK,0.06295530231527133
J,TDY,0.05312179167781053
J,TXT,0.0722906185177964
J,TT,0.05477009495674447
J,TDG,0.12783170413337702
J,UNP,0.11320745649789205
J,UAL,0.08197121427091264
J,UPS,0.13462015761495483
J,URI,0.07836646025860988
J,VRSK,0.018718064382422423
J,GWW,0.127135980210746
J,WAB,0.10477663930162473
J,WM,0.0472659381199403
J,XYL,0.08712069527004634
JCI,KSU,0.7852832011329217
JCI,LHX,0.7362792766775306
JCI,LDOS,0.680296282492199
JCI,LMT,0.4552237721609177
JCI,MAS,0.5140753882402966
JCI,NLSN,0.6126631330571813
JCI,NSC,0.4176915147603566
JCI,NOC,0.1833827917870816
JCI,ODFL,0.8719835374665201
JCI,OTIS,0.5984512602546018
JCI,PCAR,0.9697278848658147
JCI,PH,0.20401980787657292
JCI,PNR,0.5471502507331178
JCI,PWR,0.7113730069058849
JCI,RTX,0.5217333689890086
JCI,RSG,0.920975371542147
JCI,RHI,0.7850684064981616
JCI,ROK,0.019447190204321087
JCI,ROL,0.9508263070828267
JCI,ROP,0.3311310660967912
JCI,SNA,0.9447170271279727
JCI,LUV,0.7046890427477137
JCI,SWK,0.3583270103655135
JCI,TDY,0.7170543934450104
JCI,TXT,0.02327489978744788
JCI,TT,0.838365786928952
JCI,TDG,0.9045961836463048
JCI,UNP,0.9621136016387462
JCI,UAL,0.74617449484622
JCI,UPS,0.8177817465678572
JCI,URI,0.44940790979637585
JCI,VRSK,0.8814225147604915
JCI,GWW,0.8874497448261587
JCI,WAB,0.9651541312140746
JCI,WM,0.9625889091115453
JCI,XYL,0.8592631702552402
KSU,LHX,0.6241226646603502
KSU,LDOS,0.43760377138955764
KSU,LMT,0.3784133902037056
KSU,MAS,0.4094694226756705
KSU,NLSN,0.5072158522103183
KSU,NSC,0.6694348563090975
KSU,NOC,0.6068602198809534
KSU,ODFL,0.32028713017663174
KSU,OTIS,0.6955155169672194
KSU,PCAR,0.8200853058239779
KSU,PH,0.5559987232341073
KSU,PNR,0.6046702105180883
KSU,PWR,0.46073544355832446
KSU,RTX,0.6409685754419316
KSU,RSG,0.3095721476034639
KSU,RHI,0.22145545163213287
KSU,ROK,0.3035242287017589
KSU,ROL,0.7090761950703427
KSU,ROP,0.6283290072625518
KSU,SNA,0.6167665220600728
KSU,LUV,0.43941848124151667
KSU,SWK,0.4793143611616329
KSU,TDY,0.6333347939261833
KSU,TXT,0.26998404089665295
KSU,TT,0.5911523107532636
KSU,TDG,0.6282599354839277
KSU,UNP,0.6206260832488818
KSU,UAL,0.6880129031645409
KSU,UPS,0.6331073430378954
KSU,URI,0.660513772877109
KSU,VRSK,0.39355047859083203
KSU,GWW,0.6336866873530047
KSU,WAB,0.31658590216175864
KSU,WM,0.33828980699012257
KSU,XYL,0.6294967340853945
LHX,LDOS,0.03674873263366916
LHX,LMT,0.09537373696906465
LHX,MAS,0.00464275552132897
LHX,NLSN,0.08038043420073882
LHX,NSC,0.10161747149970807
LHX,NOC,0.17499608536883166
LHX,ODFL,0.09532371965749109
LHX,OTIS,0.050452484079603184
LHX,PCAR,0.10971423750985504
LHX,PH,0.019484276708960215
LHX,PNR,0.057179599173284
LHX,PWR,0.11088365147704893
LHX,RTX,0.02767921562027351
LHX,RSG,0.1913863257743259
LHX,RHI,0.15680829172045935
LHX,ROK,0.062379664504954656
LHX,ROL,0.15801986193379752
LHX,ROP,0.12687839423566244
LHX,SNA,0.13394505427028275
LHX,LUV,0.1299501684578085
LHX,SWK,0.06949793963183257
LHX,TDY,0.18406768102385074
LHX,TXT,0.1101726843920518
LHX,TT,0.0414579337555416
LHX,TDG,0.16277617261946126
LHX,UNP,0.16431652822552928
LHX,UAL,0.11139061091903912
LHX,UPS,0.10788557257480963
LHX,URI,0.14210945092885785
LHX,VRSK,0.13571941532584347
LHX,GWW,0.18057187378301953
LHX,WAB,0.16575068777723873
LHX,WM,0.19887054763129702
LHX,XYL,0.051207958365906546
LDOS,LMT,0.13391107486466636
LDOS,MAS,0.01392464129103437
LDOS,NLSN,0.04842597388199909
LDOS,NSC,0.15954953832257046
LDOS,NOC,0.2465645966498402
LDOS,ODFL,0.04364857731466388
LDOS,OTIS,0.13130929931540425
LDOS,PCAR,0.23824502131473718
LDOS,PH,0.05554465245504341
LDOS,PNR,0.1503891833001828
LDOS,PWR,0.2966560375466436
LDOS,RTX,0.2520083327018965
LDOS,RSG,0.2720836273416808
LDOS,RHI,0.19029487358334413
LDOS,ROK,0.12568990734243746
LDOS,ROL,0.28610439466144977
LDOS,ROP,0.28700244986108053
LDOS,SNA,0.3619555946232414
LDOS,LUV,0.34570841572092803
LDOS,SWK,0.20355294564868437
LDOS,TDY,0.3585196020988815
LDOS,TXT,0.08482629155296517
LDOS,TT,0.16317985654798395
LDOS,TDG,0.36522833120791387
LDOS,UNP,0.2846792734949153
LDOS,UAL,0.3400532280158173
LDOS,UPS,0.18753585896658065
LDOS,URI,0.2152358743550405
LDOS,VRSK,0.1748954743753478
LDOS,GWW,0.31473805852927766
LDOS,WAB,0.19416345106481853
LDOS,WM,0.28656781714009016
LDOS,XYL,0.18927841033699677
LMT,MAS,0.08264040862187516
LMT,NLSN,0.41664350462801003
LMT,NSC,0.6284911639793063
LMT,NOC,0.5329035780926342
LMT,ODFL,0.6569283068693789
LMT,OTIS,0.13532736311566368
LMT,PCAR,0.844470120273201
LMT,PH,0.30793142121219585
LMT,PNR,0.04487583862070479
LMT,PWR,0.690351528614727
LMT,RTX,0.20875469419890808
LMT,RSG,0.8111629523898028
LMT,RHI,0.7586805760753432
LMT,ROK,0.2481628614897528
LMT,ROL,0.8013708410823983
LMT,ROP,0.465512508079063
LMT,SNA,0.8090966490296714
LMT,LUV,0.522011521467676
LMT,SWK,0.2754116288466362
LMT,TDY,0.7478299737808103
LMT,TXT,0.3638485335689222
LMT,TT,0.17732765907675185
LMT,TDG,0.8192321383609422
LMT,UNP,0.8356382382123897
LMT,UAL,0.5867485147798253
LMT,UPS,0.7649056991895857
LMT,URI,0.3497751313677757
LMT,VRSK,0.7073749054295928
LMT,GWW,0.7156545522405208
LMT,WAB,0.8454387538486294
LMT,WM,0.8425707549003391
LMT,XYL,0.07792520767707231
MAS,NLSN,0.2643383981779096
MAS,NSC,0.40084263039374457
MAS,NOC,0.1608496332389449
MAS,ODFL,0.5971015006311126
MAS,OTIS,0.5644010120966708
MAS,PCAR,0.8492790953883775
MAS,PH,0.17993459920203086
MAS,PNR,0.48371232716717916
MAS,PWR,0.6088686253274813
MAS,RTX,0.10105469155952668
MAS,RSG,0.7726981490815754
MAS,RHI,0.6420269621877989
MAS,ROK,0.20732532970577805
MAS,ROL,0.6892547591886032
MAS,ROP,0.6855949431998626
MAS,SNA,0.8611528524960905
MAS,LUV,0.7288067891331261
MAS,SWK,0.5244450963725822
MAS,TDY,0.7792484231979085
MAS,TXT,0.32267291492776984
MAS,TT,0.5105720252255237
MAS,TDG,0.8136351340298081
MAS,UNP,0.790670175960632
MAS,UAL,0.7113777793246424
MAS,UPS,0.7510680514392221
MAS,URI,0.6679087712226439
MAS,VRSK,0.6244727209692669
MAS,GWW,0.7476195532290258
MAS,WAB,0.8121546837986487
MAS,WM,0.8139214956361583
MAS,XYL,0.5791665183753634
NLSN,NSC,0.39507426821707875
NLSN,NOC,0.19990224684876368
NLSN,ODFL,0.29053441182776824
NLSN,OTIS,0.44200654642467135
NLSN,PCAR,0.5839723223354196
NLSN,PH,0.294845165547855
NLSN,PNR,0.26200129601488675
NLSN,PWR,0.4567732414561408
NLSN,RTX,0.5672797746667049
NLSN,RSG,0.5771915450354821
NLSN,RHI,0.176355614936884
NLSN,ROK,0.3589482180906619
NLSN,ROL,0.5646822543782539
NLSN,ROP,0.5722675070909141
NLSN,SNA,0.6005207294916507
NLSN,LUV,0.6745509491763234
NLSN,SWK,0.20245392787196342
NLSN,TDY,0.6150550648465251
NLSN,TXT,0.22728508996901597
NLSN,TT,0.4601776006299448
NLSN,TDG,0.6415179055610439
NLSN,UNP,0.6200303472341092
NLSN,UAL,0.7909637676751801
NLSN,UPS,0.3470465580405838
NLSN,URI,0.40377980817980863
NLSN,VRSK,0.6068918626633429
NLSN,GWW,0.3995893648914771
NLSN,WAB,0.5451681151284994
NLSN,WM,0.5167666158869331
NLSN,XYL,0.4492740235492664
NSC,NOC,0.15076636666091153
NSC,ODFL,0.10187314392996422
NSC,OTIS,0.3236267616549135
NSC,PCAR,0.41310694799812925
NSC,PH,0.04747449174372147
NSC,PNR,0.3497986588991444
NSC,PWR,0.3157379986918284
NSC,RTX,0.3320839471448581
NSC,RSG,0.44380258839756387
NSC,RHI,0.11596569295406095
NSC,ROK,0.0682150258412065
NSC,ROL,0.23857787856748608
NSC,ROP,0.16878368388230142
NSC,SNA,0.598922849384204
NSC,LUV,0.48142334710698037
NSC,SWK,0.36779487421506984
NSC,TDY,0.3275669994020508
NSC,TXT,0.007453813084621881
NSC,TT,0.28431167456169715
NSC,TDG,0.19404112492304876
NSC,UNP,0.42536664911464356
NSC,UAL,0.43152589633742694
NSC,UPS,0.05073472647508138
NSC,URI,0.16488267935121614
NSC,VRSK,0.10989467085536692
NSC,GWW,0.5276563565687983
NSC,WAB,0.41617994588476714
NSC,WM,0.44080520287548625
NSC,XYL,0.3883971553212708
NOC,ODFL,0.8339394834305824
NOC,OTIS,0.047177503742680406
NOC,PCAR,0.906398178760575
NOC,PH,0.2518703512893435
NOC,PNR,0.0027545533853600783
NOC,PWR,0.42009408997237274
NOC,RTX,0.6777663318961147
NOC,RSG,0.7708635932629659
NOC,RHI,0.6863316755185405
NOC,ROK,0.18776998801274292
NOC,ROL,0.899969190451358
NOC,ROP,0.18720425349385034
NOC,SNA,0.8247848590419111
NOC,LUV,0.22589588683767925
NOC,SWK,0.003683909796395058
NOC,TDY,0.5385851908113193
NOC,TXT,0.24577163455543966
NOC,TT,0.22189221170638102
NOC,TDG,0.8168825390203741
NOC,UNP,0.9090607084341025
NOC,UAL,0.2937813523198096
NOC,UPS,0.8276417626394628
NOC,URI,0.3999200475250084
NOC,VRSK,0.8211276942522749
NOC,GWW,0.6425309257440303
NOC,WAB,0.9033849603767476
NOC,WM,0.8529512418492367
NOC,XYL,0.15185127855817787
ODFL,OTIS,0.6841405323175944
ODFL,PCAR,0.6297213962043808
ODFL,PH,0.37927643869584127
ODFL,PNR,0.6234722613279586
ODFL,PWR,0.7129054640514733
ODFL,RTX,0.5445313362261545
ODFL,RSG,0.8400400599601374
ODFL,RHI,0.6635157382007595
ODFL,ROK,0.49976765742068
ODFL,ROL,0.5771087715155684
ODFL,ROP,0.7066645414473087
ODFL,SNA,0.588275917620271
ODFL,LUV,0.6402071449234865
ODFL,SWK,0.6128063112294418
ODFL,TDY,0.6976304443896741
ODFL,TXT,0.30068832379037996
ODFL,TT,0.5807610106092733
ODFL,TDG,0.61394514051796
ODFL,UNP,0.5859113621851829
ODFL,UAL,0.6401982954217553
ODFL,UPS,0.5501056606620851
ODFL,URI,0.47508854189154026
ODFL,VRSK,0.1735168949102298
ODFL,GWW,0.7381866887996937
ODFL,WAB,0.27148648947451237
ODFL,WM,0.6621773261601699
ODFL,XYL,0.6101728104778747
OTIS,PCAR,0.6712724945325057
OTIS,PH,0.5980880142020091
OTIS,PNR,0.06075290022098747
OTIS,PWR,0.31730254931728163
OTIS,RTX,0.016183448821273292
OTIS,RSG,0.4797473994194717
OTIS,RHI,0.6638737460222321
OTIS,ROK,0.22496309679794146
OTIS,ROL,0.7000192988242174
OTIS,ROP,0.5404099772646682
OTIS,SNA,0.35047212013050505
OTIS,LUV,0.27176493679249064
OTIS,SWK,0.16059227276320226
OTIS,TDY,0.6447341141996707
OTIS,TXT,0.5183995481112229
OTIS,TT,0.017165884546668064
OTIS,TDG,0.6650516586033661
OTIS,UNP,0.6414780217317966
OTIS,UAL,0.4502956506975373
OTIS,UPS,0.6562118902227714
OTIS,URI,0.5256763040840308
OTIS,VRSK,0.6882221034219844
OTIS,GWW,0.4306754220307767
OTIS,WAB,0.7085084298517105
OTIS,WM,0.6556495823563306
OTIS,XYL,0.035622887389933744
PCAR,PH,0.23127774102386744
PCAR,PNR,0.11936711012291329
PCAR,PWR,0.12643867616328608
PCAR,RTX,0.15677282813027837
PCAR,RSG,0.12078435235487112
PCAR,RHI,0.15332388999612662
PCAR,ROK,0.13660567582887873
PCAR,ROL,0.02264057780043754
PCAR,ROP,0.13310775574994094
PCAR,SNA,0.2818834481494732
PCAR,LUV,0.1504152084026109
PCAR,SWK,0.15445050537742389
PCAR,TDY,0.12038023386115831
PCAR,TXT,0.23088922676713258
PCAR,TT,0.14179493666627596
PCAR,TDG,0.14809897334268335
PCAR,UNP,0.07424921931505873
PCAR,UAL,0.23828700750906173
PCAR,UPS,0.03769239627419667
PCAR,URI,0.20641075838982592
PCAR,VRSK,0.12927800989818722
PCAR,GWW,0.06265314415195991
PCAR,WAB,0.18749008409606682
PCAR,WM,0.13468100920104065
PCAR,XYL,0.12155907207095862
PH,PNR,0.20066933765874556
PH,PWR,0.17888465541341958
PH,RTX,0.09005659151982315
PH,RSG,0.38189774570581414
PH,RHI,0.29508867763362406
PH,ROK,0.011535942787859277
PH,ROL,0.3582535534851632
PH,ROP,0.18641547606966208
PH,SNA,0.595129690763354
PH,LUV,0.44553271635702535
PH,SWK,0.24687178650816816
PH,TDY,0.42843001047446505
PH,TXT,0.21260962420315388
PH,TT,0.06957999435868642
PH,TDG,0.5120268878534412
PH,UNP,0.4041179970317786
PH,UAL,0.5226025541636596
PH,UPS,0.13241428453644966
PH,URI,0.3586081039145683
PH,VRSK,0.1667829753460905
PH,GWW,0.45250016687881384
PH,WAB,0.5075741157687691
PH,WM,0.4104885547046118
PH,XYL,0.2198483270708818
PNR,PWR,0.7235927268394438
PNR,RTX,0.22940820541660412
PNR,RSG,0.9119773378952243
PNR,RHI,0.8901945843175217
PNR,ROK,0.41059717593635314
PNR,ROL,0.9833073900357278
PNR,ROP,0.4340294689783053
PNR,SNA,0.9755787231965479
PNR,LUV,0.6185751320459887
PNR,SWK,0.5015710142221413
PNR,TDY,0.81217515224369
PNR,TXT,0.49211235540001
PNR,TT,0.8963478517527756
PNR,TDG,0.963627484147712
PNR,UNP,0.9753056701112892
PNR,UAL,0.7414291667963564
PNR,UPS,0.9749667228626855
PNR,URI,0.7235041428159157
PNR,VRSK,0.922810649939472
PNR,GWW,0.7717589868065655
PNR,WAB,0.9790708972097891
PNR,WM,0.9649842820034947
PNR,XYL,0.90362636443722
PWR,RTX,0.7786784830117487
PWR,RSG,0.1212437508659635
PWR,RHI,0.7672240085390072
PWR,ROK,0.6272625521585968
PWR,ROL,0.850069443332759
PWR,ROP,0.49346340582883913
PWR,SNA,0.8753994285287232
PWR,LUV,0.12581029991805487
PWR,SWK,0.11864450944512955
PWR,TDY,0.6761278190215756
PWR,TXT,0.6997811431748755
PWR,TT,0.5102926623856685
PWR,TDG,0.7030778747799242
PWR,UNP,0.8472616001046193
PWR,UAL,0.13300007872917646
PWR,UPS,0.7396477399428993
PWR,URI,0.8060757600951582
PWR,VRSK,0.8726201220292138
PWR,GWW,0.5455310342911894
PWR,WAB,0.7857337876677519
PWR,WM,0.2939486508319533
PWR,XYL,0.6080865063984282
RTX,RSG,0.3749180686433826
RTX,RHI,0.41938676696258803
RTX,ROK,0.11852840152520522
RTX,ROL,0.2125898162916643
RTX,ROP,0.11868397031942035
RTX,SNA,0.20571480216305338
RTX,LUV,0.10380466484148615
RTX,SWK,0.09475031263809808
RTX,TDY,0.425414958196693
RTX,TXT,0.24008991504252664
RTX,TT,0.005821130267649895
RTX,TDG,0.46685929314282715
RTX,UNP,0.3879398723976017
RTX,UAL,0.14681315464766137
RTX,UPS,0.38882972437959695
RTX,URI,0.2945023177224658
RTX,VRSK,0.2731306403095063
RTX,GWW,0.35992741748354284
RTX,WAB,0.4201878926364486
RTX,WM,0.3683378946960129
RTX,XYL,0.00173076206206929
RSG,RHI,0.7836464010388768
RSG,ROK,0.6832145226835749
RSG,ROL,0.7224519337071391
RSG,ROP,0.6075052105824104
RSG,SNA,0.7261947684116363
RSG,LUV,0.17116370499389338
RSG,SWK,0.35803294395881013
RSG,TDY,0.6365127025683761
RSG,TXT,0.8052471057641879
RSG,TT,0.6215477815644093
RSG,TDG,0.660458024212317
RSG,UNP,0.7493960070389885
RSG,UAL,0.2457441457495514
RSG,UPS,0.6953107931459134
RSG,URI,0.7235669508052692
RSG,VRSK,0.9175615680351625
RSG,GWW,0.17348793787756772
RSG,WAB,0.18636657522304256
RSG,WM,0.14403936761072944
RSG,XYL,0.6163476315832663
RHI,ROK,0.8608320975171144
RHI,ROL,0.749081157441521
RHI,ROP,0.8146841783720637
RHI,SNA,0.8721696741862714
RHI,LUV,0.8637823831706166
RHI,SWK,0.7088631820877844
RHI,TDY,0.5436883294496004
RHI,TXT,0.14745881126138555
RHI,TT,0.9171925699556499
RHI,TDG,0.9047487610082772
RHI,UNP,0.907688802129544
RHI,UAL,0.8363441597343395
RHI,UPS,0.8363478220094449
RHI,URI,0.6693876502407372
RHI,VRSK,0.935048996418508
RHI,GWW,0.9389782439682637
RHI,WAB,0.8719788272182423
RHI,WM,0.9683140413948772
RHI,XYL,0.9210700856013596
ROK,ROL,0.9427259070120401
ROK,ROP,0.3122038285824579
ROK,SNA,0.888064655236577
ROK,LUV,0.664350468394367
ROK,SWK,0.41189176515649994
ROK,TDY,0.7037327325060246
ROK,TXT,0.0347041361668837
ROK,TT,0.13850452800330382
ROK,TDG,0.8010184188870659
ROK,UNP,0.944728170355498
ROK,UAL,0.770286380283723
ROK,UPS,0.7113223482647721
ROK,URI,0.3280165977090489
ROK,VRSK,0.8493361474916599
ROK,GWW,0.889302294577495
ROK,WAB,0.9510231296071077
ROK,WM,0.9619212945826048
ROK,XYL,0.6357566217536677
ROL,ROP,0.6811260353019609
ROL,SNA,0.24824296615470476
ROL,LUV,0.3207491306888348
ROL,SWK,0.3458466107642117
ROL,TDY,0.4186019977449636
ROL,TXT,0.34640568045593845
ROL,TT,0.3523962740123039
ROL,TDG,0.3480147483991697
ROL,UNP,0.10307075379776992
ROL,UAL,0.34472284728263025
ROL,UPS,0.317376493494396
ROL,URI,0.36677078615482805
ROL,VRSK,0.3765990553996587
ROL,GWW,0.2773764302319625
ROL,WAB,0.3292261838547411
ROL,WM,0.6475113869593736
ROL,XYL,0.3027236012142692
ROP,SNA,0.5400706648196265
ROP,LUV,0.13676362082989652
ROP,SWK,0.09896590953755541
ROP,TDY,0.06841520797547804
ROP,TXT,0.1398825158551399
ROP,TT,0.18672149433402885
ROP,TDG,0.439487099840975
ROP,UNP,0.7277015477218785
ROP,UAL,0.17853207351542555
ROP,UPS,0.5982209752051421
ROP,URI,0.06661485421319896
ROP,VRSK,0.6596553652847976
ROP,GWW,0.5481224701286205
ROP,WAB,0.7453290630387127
ROP,WM,0.7802221135811914
ROP,XYL,0.3024365092689189
SNA,LUV,0.012872112012051769
SNA,SWK,0.006627683958565209
SNA,TDY,0.002286906916298945
SNA,TXT,0.0030459060525953596
SNA,TT,0.0012798914212272983
SNA,TDG,0.0023335916459792335
SNA,UNP,0.0016428176065640245
SNA,UAL,0.016439649676150345
SNA,UPS,0.0029701069208358534
SNA,URI,0.0026154968667623864
SNA,VRSK,0.00238959254190814
